"sbj","block_id","trial","type","stim_dir","sacc_dir","sacc_time","sbj_id","test_num","peak_velocity","gain","age"
6,1,1,1,0,0,267,"A7",1,384,0.833,0
6,1,2,1,0,0,286,"A7",1,381,0.831,0
6,1,3,1,0,0,391,"A7",1,352,0.891,0
6,1,4,1,1,1,232,"A7",1,364,0.845,0
6,1,5,1,1,0,116,"A7",1,52,0.065,0
6,1,6,1,1,1,187,"A7",1,356,0.9,0
6,1,7,1,0,0,231,"A7",1,78,0.106,0
6,1,8,1,0,0,282,"A7",1,310,0.784,0
6,1,9,1,0,0,292,"A7",1,329,0.823,0
6,1,11,1,1,1,277,"A7",1,438,0.969,0
6,1,12,1,1,1,168,"A7",1,59,0.069,0
6,1,13,1,1,0,84,"A7",1,163,0.729,0
6,1,14,1,0,0,499,"A7",1,322,0.805,0
6,1,15,1,1,1,221,"A7",1,390,0.906,0
6,1,16,1,0,1,141,"A7",1,78,0.098,0
6,1,17,1,1,0,54,"A7",1,2256,0.148,0
6,1,18,1,0,0,232,"A7",1,304,0.829,0
6,1,19,1,0,0,291,"A7",1,342,0.839,0
6,1,20,1,1,1,266,"A7",1,371,0.857,0
6,1,21,1,1,1,346,"A7",1,455,0.931,0
6,1,22,1,1,1,173,"A7",1,411,0.936,0
6,1,23,1,1,1,304,"A7",1,391,0.826,0
6,1,24,1,0,0,239,"A7",1,355,0.869,0
6,1,26,1,1,1,318,"A7",1,67,0.093,0
6,1,27,1,0,0,210,"A7",1,277,0.803,0
6,1,28,1,1,0,90,"A7",1,70,0.094,0
6,1,30,1,0,0,215,"A7",1,282,0.763,0
6,1,32,1,1,1,474,"A7",1,381,0.774,0
6,1,33,1,0,0,276,"A7",1,334,0.894,0
6,1,34,1,0,0,168,"A7",1,371,0.816,0
6,1,35,1,1,0,88,"A7",1,83,0.117,0
6,1,36,1,0,0,167,"A7",1,125,0.662,0
6,1,37,1,1,0,75,"A7",1,57,0.08,0
6,1,40,1,1,1,60,"A7",1,131,0.218,0
6,1,41,1,0,0,231,"A7",1,369,0.811,0
6,1,42,1,1,1,122,"A7",1,72,0.095,0
6,1,43,1,0,0,55,"A7",1,56,0.075,0
6,1,44,1,0,0,99,"A7",1,68,0.086,0
6,1,45,1,1,1,339,"A7",1,154,0.677,0
6,1,47,1,1,1,164,"A7",1,104,0.214,0
6,1,48,1,0,0,116,"A7",1,116,0.118,0
6,1,49,1,0,0,323,"A7",1,376,0.73,0
6,1,50,1,0,0,82,"A7",1,87,0.096,0
6,1,51,1,1,1,209,"A7",1,381,0.815,0
6,1,52,1,1,1,53,"A7",1,3270,0.539,0
6,1,53,1,0,0,432,"A7",1,760,0.905,0
6,1,54,1,1,1,147,"A7",1,369,0.903,0
6,1,55,1,1,1,250,"A7",1,1816,0.381,0
6,1,56,1,1,1,626,"A7",1,50,0.069,0
6,1,57,1,1,1,212,"A7",1,180,0.346,0
6,1,58,1,0,0,231,"A7",1,2726,1.49,0
6,1,60,1,1,1,345,"A7",1,503,1.581,0
6,2,1,0,0,1,338,"A7",1,388,0.893,0
6,2,2,0,0,0,65,"A7",1,94,0.135,0
6,2,4,0,1,0,382,"A7",1,1685,1.588,0
6,2,5,0,1,1,106,"A7",1,78,0.122,0
6,2,6,0,0,0,171,"A7",1,188,0.389,0
6,2,8,0,0,1,246,"A7",1,175,0.725,0
6,2,9,0,1,1,193,"A7",1,1741,0.653,0
6,2,10,0,1,0,274,"A7",1,2510,0.851,0
6,2,11,0,1,0,737,"A7",1,2336,0.875,0
6,2,12,0,0,0,249,"A7",1,353,0.819,0
6,2,13,0,1,1,314,"A7",1,385,0.996,0
6,2,14,0,1,0,357,"A7",1,71,0.103,0
6,2,15,0,0,1,204,"A7",1,3141,0.49,0
6,2,16,0,0,0,214,"A7",1,58,0.085,0
6,2,17,0,1,0,269,"A7",1,249,0.761,0
6,2,18,0,0,1,279,"A7",1,132,0.986,0
6,2,19,0,0,1,168,"A7",1,89,0.115,0
6,2,20,0,1,1,289,"A7",1,417,0.856,0
6,2,21,0,1,0,483,"A7",1,280,0.81,0
6,2,23,0,1,0,80,"A7",1,90,0.175,0
6,2,24,0,1,0,391,"A7",1,262,0.673,0
6,2,26,0,1,1,241,"A7",1,308,0.928,0
6,2,28,0,0,1,97,"A7",1,1241,1.279,0
6,2,29,0,1,1,53,"A7",1,66,0.083,0
6,2,30,0,1,1,322,"A7",1,317,0.661,0
6,2,31,0,0,1,407,"A7",1,76,0.15,0
6,2,32,0,0,0,397,"A7",1,319,0.671,0
6,2,34,0,1,0,88,"A7",1,127,0.404,0
6,2,35,0,1,0,67,"A7",1,52,0.061,0
6,2,36,0,0,0,263,"A7",1,69,0.097,0
6,2,37,0,0,1,438,"A7",1,134,0.624,0
6,2,38,0,1,0,341,"A7",1,112,0.633,0
6,2,39,0,1,0,212,"A7",1,2893,0.448,0
6,2,40,0,1,1,522,"A7",1,71,0.151,0
6,3,1,0,0,1,309,"A7",1,420,0.894,0
6,3,3,0,0,1,309,"A7",1,257,0.768,0
6,3,5,0,1,0,428,"A7",1,364,0.869,0
6,3,6,0,0,1,471,"A7",1,346,0.811,0
6,3,7,0,1,0,283,"A7",1,208,0.86,0
6,3,8,0,0,1,295,"A7",1,378,0.907,0
6,3,9,0,1,0,406,"A7",1,354,1.069,0
6,3,10,0,0,1,337,"A7",1,222,0.724,0
6,3,11,0,1,0,533,"A7",1,369,0.924,0
6,3,12,0,1,0,293,"A7",1,265,0.858,0
6,3,13,0,0,1,368,"A7",1,45,0.056,0
6,3,14,0,0,1,232,"A7",1,2679,0.266,0
6,3,15,0,1,0,427,"A7",1,2664,0.737,0
6,3,16,0,0,1,156,"A7",1,1563,0.555,0
6,3,18,0,0,1,70,"A7",1,57,0.068,0
6,3,19,0,1,0,136,"A7",1,53,0.064,0
6,3,20,0,0,0,53,"A7",1,257,0.942,0
6,3,21,0,1,1,181,"A7",1,399,0.76,0
6,3,23,0,0,0,71,"A7",1,100,0.38,0
6,3,24,0,1,1,457,"A7",1,124,0.213,0
6,3,25,0,1,0,405,"A7",1,334,0.758,0
6,3,26,0,0,1,104,"A7",1,2981,0.773,0
6,3,27,0,0,0,371,"A7",1,118,0.133,0
6,3,29,0,1,0,222,"A7",1,63,0.074,0
6,3,30,0,1,0,268,"A7",1,1791,0.65,0
6,3,33,0,1,1,690,"A7",1,97,0.142,0
6,3,35,0,1,0,507,"A7",1,384,0.869,0
6,3,36,0,0,1,450,"A7",1,403,0.782,0
6,3,37,0,1,0,472,"A7",1,380,0.819,0
6,3,38,0,1,0,361,"A7",1,369,0.757,0
6,3,39,0,1,0,400,"A7",1,449,1.525,0
6,3,40,0,1,0,393,"A7",1,386,0.795,0
6,4,1,0,0,1,291,"A7",1,375,0.875,0
6,4,2,0,1,0,336,"A7",1,306,0.819,0
6,4,3,0,1,0,291,"A7",1,252,0.763,0
6,4,4,0,1,0,330,"A7",1,308,0.806,0
6,4,5,0,1,1,105,"A7",1,86,0.111,0
6,4,6,0,1,0,308,"A7",1,126,0.213,0
6,4,7,0,1,0,297,"A7",1,204,0.651,0
6,4,8,0,1,0,413,"A7",1,295,0.636,0
6,4,9,0,0,1,251,"A7",1,394,0.901,0
6,4,10,0,0,1,243,"A7",1,255,0.904,0
6,4,11,0,0,1,356,"A7",1,53,0.067,0
6,4,12,0,0,1,270,"A7",1,401,0.903,0
6,4,13,0,0,1,439,"A7",1,283,0.876,0
6,4,14,0,1,0,267,"A7",1,2713,0.382,0
6,4,15,0,1,0,297,"A7",1,286,0.789,0
6,4,16,0,0,1,247,"A7",1,107,0.252,0
6,4,17,0,0,1,280,"A7",1,274,0.712,0
6,4,18,0,0,1,426,"A7",1,77,0.177,0
6,4,19,0,0,1,271,"A7",1,410,1.118,0
6,4,20,0,1,0,75,"A7",1,3270,0.084,0
6,4,21,0,1,0,154,"A7",1,58,0.076,0
6,4,22,0,0,1,308,"A7",1,264,0.832,0
6,4,23,0,1,0,242,"A7",1,263,0.774,0
6,4,25,0,0,1,193,"A7",1,62,0.077,0
6,4,26,0,1,0,333,"A7",1,228,0.677,0
6,4,27,0,0,1,288,"A7",1,226,0.8,0
6,4,28,0,0,0,244,"A7",1,64,0.094,0
6,4,31,0,1,0,314,"A7",1,275,0.682,0
6,4,32,0,0,1,310,"A7",1,271,0.755,0
6,4,33,0,1,1,261,"A7",1,118,0.197,0
6,4,34,0,1,1,281,"A7",1,125,0.297,0
6,4,36,0,1,0,450,"A7",1,300,0.815,0
6,4,37,0,0,1,341,"A7",1,368,0.842,0
6,4,38,0,1,0,259,"A7",1,190,0.839,0
6,4,39,0,0,1,236,"A7",1,291,0.933,0
6,4,40,0,1,0,265,"A7",1,220,0.64,0
6,5,1,1,1,1,243,"A7",1,390,0.884,0
6,5,3,1,0,0,286,"A7",1,378,0.915,0
6,5,4,1,0,0,344,"A7",1,328,0.774,0
6,5,5,1,0,0,286,"A7",1,362,0.923,0
6,5,6,1,0,0,215,"A7",1,286,0.692,0
6,5,7,1,0,0,407,"A7",1,395,1.021,0
6,5,8,1,1,1,235,"A7",1,117,0.596,0
6,5,9,1,1,0,325,"A7",1,2067,0.168,0
6,5,11,1,0,0,214,"A7",1,298,0.814,0
6,5,12,1,1,1,69,"A7",1,100,0.395,0
6,5,13,1,0,0,74,"A7",1,2449,1.111,0
6,5,14,1,0,0,147,"A7",1,115,0.177,0
6,5,15,1,0,0,189,"A7",1,406,0.866,0
6,5,16,1,0,0,213,"A7",1,329,0.833,0
6,5,17,1,0,1,736,"A7",1,2867,0.429,0
6,5,18,1,1,1,166,"A7",1,414,0.932,0
6,5,19,1,1,1,292,"A7",1,2783,0.556,0
6,5,20,1,1,1,182,"A7",1,3270,0.237,0
6,5,21,1,0,0,327,"A7",1,322,0.768,0
6,5,24,1,0,0,303,"A7",1,357,0.926,0
6,5,25,1,0,1,100,"A7",1,2304,0.105,0
6,5,26,1,1,1,262,"A7",1,394,0.927,0
6,5,29,1,1,1,69,"A7",1,75,0.11,0
6,5,30,1,1,1,216,"A7",1,99,0.226,0
6,5,32,1,1,1,329,"A7",1,455,0.869,0
6,5,33,1,1,1,263,"A7",1,350,0.831,0
6,5,34,1,1,0,169,"A7",1,62,0.076,0
6,5,35,1,0,0,341,"A7",1,323,0.872,0
6,5,37,1,1,0,402,"A7",1,1058,0.61,0
6,5,38,1,0,0,394,"A7",1,265,0.456,0
6,5,40,1,0,0,313,"A7",1,305,0.823,0
6,5,41,1,0,0,138,"A7",1,63,0.1,0
6,5,42,1,0,0,578,"A7",1,350,0.889,0
6,5,43,1,1,1,211,"A7",1,434,0.869,0
6,5,44,1,1,1,95,"A7",1,3270,0.795,0
6,5,45,1,1,1,527,"A7",1,486,0.911,0
6,5,46,1,0,0,216,"A7",1,353,0.73,0
6,5,47,1,1,1,209,"A7",1,395,0.877,0
6,5,48,1,1,1,253,"A7",1,383,0.873,0
6,5,49,1,1,1,500,"A7",1,477,0.967,0
6,5,51,1,0,0,331,"A7",1,233,1.092,0
6,5,52,1,1,1,251,"A7",1,470,0.804,0
6,5,54,1,0,0,184,"A7",1,328,0.883,0
6,5,55,1,0,0,276,"A7",1,300,0.792,0
6,5,56,1,1,1,211,"A7",1,439,0.875,0
6,5,57,1,1,1,229,"A7",1,445,0.816,0
6,5,58,1,0,0,194,"A7",1,408,0.792,0
6,5,59,1,0,0,103,"A7",1,73,0.088,0
6,5,60,1,1,1,294,"A7",1,534,0.984,0
14,1,1,1,1,1,244,"B7",1,317,0.869,0
14,1,2,1,0,0,233,"B7",1,322,0.919,0
14,1,3,1,0,0,226,"B7",1,319,1.021,0
14,1,4,1,1,1,315,"B7",1,393,0.962,0
14,1,5,1,0,0,259,"B7",1,343,1.107,0
14,1,6,1,0,0,223,"B7",1,315,0.836,0
14,1,7,1,0,0,256,"B7",1,341,0.91,0
14,1,8,1,1,1,217,"B7",1,351,0.995,0
14,1,9,1,1,1,255,"B7",1,324,1.043,0
14,1,10,1,1,1,259,"B7",1,342,0.905,0
14,1,11,1,0,0,236,"B7",1,266,0.866,0
14,1,12,1,0,0,239,"B7",1,284,0.916,0
14,1,13,1,0,0,350,"B7",1,330,0.954,0
14,1,14,1,0,0,308,"B7",1,367,0.971,0
14,1,15,1,1,1,217,"B7",1,315,0.877,0
14,1,16,1,1,1,253,"B7",1,370,0.902,0
14,1,17,1,1,1,240,"B7",1,328,0.941,0
14,1,18,1,0,0,257,"B7",1,291,0.915,0
14,1,19,1,1,1,222,"B7",1,337,0.924,0
14,1,20,1,0,0,255,"B7",1,314,1.031,0
14,1,21,1,1,1,225,"B7",1,340,0.915,0
14,1,22,1,1,1,165,"B7",1,202,0.652,0
14,1,23,1,0,0,271,"B7",1,352,1.21,0
14,1,24,1,0,0,246,"B7",1,270,0.956,0
14,1,25,1,0,0,235,"B7",1,307,0.927,0
14,1,26,1,1,1,237,"B7",1,369,1.008,0
14,1,27,1,1,1,230,"B7",1,321,0.927,0
14,1,28,1,1,1,295,"B7",1,380,0.981,0
14,1,29,1,0,0,274,"B7",1,282,0.945,0
14,1,30,1,1,1,256,"B7",1,291,1.03,0
14,1,31,1,0,0,238,"B7",1,311,0.959,0
14,1,32,1,1,1,269,"B7",1,374,0.961,0
14,1,33,1,1,1,241,"B7",1,352,0.954,0
14,1,34,1,0,0,230,"B7",1,297,0.826,0
14,1,35,1,1,1,245,"B7",1,372,0.944,0
14,1,36,1,1,1,243,"B7",1,311,0.791,0
14,1,37,1,0,0,262,"B7",1,339,0.85,0
14,1,38,1,0,0,243,"B7",1,313,0.818,0
14,1,39,1,1,1,261,"B7",1,361,1.058,0
14,1,40,1,1,1,253,"B7",1,388,1.076,0
14,1,41,1,0,0,226,"B7",1,330,0.844,0
14,1,42,1,0,0,420,"B7",1,387,0.982,0
14,1,43,1,0,0,235,"B7",1,337,0.892,0
14,1,44,1,0,0,222,"B7",1,333,0.906,0
14,1,45,1,1,1,236,"B7",1,398,0.955,0
14,1,46,1,1,1,207,"B7",1,327,0.933,0
14,1,47,1,0,0,312,"B7",1,350,1.101,0
14,1,48,1,0,0,218,"B7",1,319,1.067,0
14,1,49,1,1,1,190,"B7",1,302,0.905,0
14,1,50,1,0,0,270,"B7",1,287,0.85,0
14,1,51,1,0,0,367,"B7",1,384,1.029,0
14,1,52,1,1,1,218,"B7",1,323,0.975,0
14,1,53,1,1,1,242,"B7",1,364,0.917,0
14,1,54,1,1,1,171,"B7",1,363,0.925,0
14,1,55,1,0,0,251,"B7",1,387,0.904,0
14,1,56,1,1,1,241,"B7",1,285,0.916,0
14,1,57,1,0,0,229,"B7",1,314,0.916,0
14,1,58,1,1,1,153,"B7",1,128,0.246,0
14,1,60,1,1,1,190,"B7",1,320,0.909,0
14,2,1,0,1,0,287,"B7",1,423,0.813,0
14,2,2,0,1,0,281,"B7",1,381,0.962,0
14,2,3,0,0,1,240,"B7",1,434,0.865,0
14,2,4,0,0,1,305,"B7",1,390,0.85,0
14,2,5,0,0,1,485,"B7",1,363,0.891,0
14,2,6,0,0,1,225,"B7",1,305,0.93,0
14,2,7,0,1,0,262,"B7",1,404,0.836,0
14,2,8,0,1,0,302,"B7",1,396,0.864,0
14,2,9,0,1,0,300,"B7",1,328,1.141,0
14,2,10,0,1,0,258,"B7",1,385,0.782,0
14,2,11,0,1,0,249,"B7",1,355,0.775,0
14,2,12,0,1,0,234,"B7",1,347,0.814,0
14,2,13,0,0,1,239,"B7",1,398,1.138,0
14,2,14,0,0,1,512,"B7",1,384,0.898,0
14,2,15,0,1,0,265,"B7",1,376,1.257,0
14,2,16,0,0,1,256,"B7",1,359,0.808,0
14,2,17,0,0,1,336,"B7",1,335,0.706,0
14,2,18,0,1,0,247,"B7",1,348,0.902,0
14,2,19,0,0,1,264,"B7",1,314,0.778,0
14,2,20,0,1,0,245,"B7",1,341,1.083,0
14,2,21,0,1,0,279,"B7",1,328,1.16,0
14,2,22,0,0,0,225,"B7",1,324,0.823,0
14,2,23,0,0,1,365,"B7",1,400,0.946,0
14,2,24,0,1,0,239,"B7",1,372,0.949,0
14,2,25,0,0,1,260,"B7",1,302,1.09,0
14,2,26,0,1,0,260,"B7",1,338,0.912,0
14,2,27,0,0,1,303,"B7",1,355,1.093,0
14,2,28,0,1,0,263,"B7",1,299,0.95,0
14,2,29,0,1,0,789,"B7",1,370,0.868,0
14,2,30,0,1,0,303,"B7",1,356,0.712,0
14,2,31,0,0,1,298,"B7",1,388,0.922,0
14,2,32,0,0,1,257,"B7",1,417,1.029,0
14,2,33,0,1,0,242,"B7",1,376,0.983,0
14,2,34,0,1,0,283,"B7",1,374,1.078,0
14,2,35,0,1,0,273,"B7",1,374,1.257,0
14,2,36,0,1,0,264,"B7",1,320,1.201,0
14,2,37,0,0,1,374,"B7",1,332,0.627,0
14,2,38,0,0,1,292,"B7",1,352,1.15,0
14,2,39,0,0,1,275,"B7",1,328,0.95,0
14,2,40,0,0,1,473,"B7",1,404,1.019,0
14,3,1,0,1,0,246,"B7",1,370,0.95,0
14,3,3,0,1,0,271,"B7",1,342,1.219,0
14,3,4,0,0,1,262,"B7",1,330,0.78,0
14,3,5,0,0,1,294,"B7",1,311,0.648,0
14,3,6,0,1,0,265,"B7",1,365,0.684,0
14,3,7,0,1,0,312,"B7",1,376,0.824,0
14,3,8,0,1,0,287,"B7",1,361,0.739,0
14,3,9,0,1,0,349,"B7",1,413,1.046,0
14,3,10,0,0,1,283,"B7",1,350,0.875,0
14,3,11,0,1,1,59,"B7",1,1270,0.134,0
14,3,12,0,0,1,346,"B7",1,317,1.026,0
14,3,13,0,0,1,300,"B7",1,300,0.68,0
14,3,14,0,0,1,308,"B7",1,340,1.016,0
14,3,15,0,0,1,289,"B7",1,350,1.238,0
14,3,16,0,1,0,282,"B7",1,373,1.018,0
14,3,17,0,0,1,235,"B7",1,323,0.957,0
14,3,18,0,1,0,299,"B7",1,309,0.998,0
14,3,19,0,1,0,281,"B7",1,335,1.073,0
14,3,20,0,1,0,274,"B7",1,322,0.751,0
14,3,21,0,0,1,256,"B7",1,332,0.914,0
14,3,22,0,1,0,305,"B7",1,374,0.998,0
14,3,23,0,0,0,290,"B7",1,256,0.637,0
14,3,24,0,1,0,280,"B7",1,312,0.936,0
14,3,25,0,1,0,345,"B7",1,386,1.134,0
14,3,26,0,0,1,244,"B7",1,323,1.003,0
14,3,27,0,1,0,344,"B7",1,360,1.026,0
14,3,28,0,1,0,248,"B7",1,318,1.018,0
14,3,29,0,0,1,396,"B7",1,354,0.898,0
14,3,30,0,1,0,275,"B7",1,347,0.879,0
14,3,31,0,0,1,297,"B7",1,361,1,0
14,3,32,0,1,0,85,"B7",1,688,0.977,0
14,3,33,0,1,1,169,"B7",1,334,0.918,0
14,3,34,0,0,1,269,"B7",1,337,0.856,0
14,3,35,0,0,1,263,"B7",1,350,0.701,0
14,3,36,0,1,0,247,"B7",1,324,1.037,0
14,3,37,0,0,1,257,"B7",1,343,0.83,0
14,3,38,0,0,1,296,"B7",1,302,0.827,0
14,3,39,0,0,1,321,"B7",1,298,0.858,0
14,3,40,0,1,0,234,"B7",1,346,0.688,0
14,4,1,0,1,0,257,"B7",1,361,0.91,0
14,4,2,0,0,1,273,"B7",1,334,0.794,0
14,4,3,0,0,1,255,"B7",1,343,0.82,0
14,4,4,0,0,1,245,"B7",1,342,0.79,0
14,4,5,0,0,1,247,"B7",1,276,0.721,0
14,4,6,0,1,0,282,"B7",1,348,0.915,0
14,4,7,0,0,1,295,"B7",1,319,0.883,0
14,4,8,0,1,0,279,"B7",1,370,1.014,0
14,4,9,0,0,1,302,"B7",1,342,0.843,0
14,4,10,0,0,1,298,"B7",1,320,0.852,0
14,4,11,0,1,0,285,"B7",1,340,1.062,0
14,4,12,0,1,0,332,"B7",1,352,1.01,0
14,4,13,0,0,1,351,"B7",1,349,0.876,0
14,4,14,0,1,0,257,"B7",1,318,1.17,0
14,4,15,0,1,0,457,"B7",1,364,1.083,0
14,4,16,0,0,1,293,"B7",1,348,0.846,0
14,4,17,0,1,0,273,"B7",1,340,1.113,0
14,4,18,0,1,0,331,"B7",1,354,0.819,0
14,4,19,0,1,0,261,"B7",1,372,0.842,0
14,4,20,0,0,1,741,"B7",1,374,0.913,0
14,4,21,0,1,1,184,"B7",1,299,0.736,0
14,4,22,0,0,0,308,"B7",1,227,0.594,0
14,4,23,0,1,1,288,"B7",1,325,0.737,0
14,4,24,0,0,1,293,"B7",1,355,0.861,0
14,4,25,0,1,0,283,"B7",1,352,1.28,0
14,4,26,0,1,0,274,"B7",1,386,0.939,0
14,4,27,0,1,0,233,"B7",1,343,0.913,0
14,4,28,0,1,0,265,"B7",1,342,0.812,0
14,4,29,0,0,1,273,"B7",1,343,0.789,0
14,4,30,0,1,0,268,"B7",1,371,1.12,0
14,4,31,0,0,1,286,"B7",1,360,0.901,0
14,4,32,0,1,0,256,"B7",1,347,1.066,0
14,4,33,0,1,0,277,"B7",1,356,1.262,0
14,4,34,0,0,1,262,"B7",1,292,1.038,0
14,4,35,0,0,1,290,"B7",1,379,1.146,0
14,4,36,0,0,0,66,"B7",1,59,0.09,0
14,4,37,0,1,0,371,"B7",1,418,0.774,0
14,4,38,0,0,1,309,"B7",1,371,0.936,0
14,4,39,0,0,1,251,"B7",1,290,0.81,0
14,4,40,0,1,0,318,"B7",1,370,1.104,0
14,5,1,1,1,1,238,"B7",1,377,0.845,0
14,5,2,1,0,0,217,"B7",1,379,0.87,0
14,5,3,1,0,0,325,"B7",1,382,0.882,0
14,5,4,1,1,1,214,"B7",1,370,0.865,0
14,5,5,1,0,0,236,"B7",1,353,0.828,0
14,5,6,1,0,0,296,"B7",1,332,0.903,0
14,5,7,1,1,1,264,"B7",1,283,0.823,0
14,5,8,1,1,1,249,"B7",1,342,0.898,0
14,5,9,1,0,0,238,"B7",1,292,0.832,0
14,5,10,1,1,1,234,"B7",1,359,0.887,0
14,5,11,1,1,1,185,"B7",1,309,0.818,0
14,5,13,1,0,0,264,"B7",1,355,0.793,0
14,5,14,1,0,0,477,"B7",1,309,1.055,0
14,5,15,1,0,0,139,"B7",1,177,0.6,0
14,5,16,1,1,1,244,"B7",1,325,0.916,0
14,5,17,1,1,1,127,"B7",1,78,0.13,0
14,5,18,1,0,0,334,"B7",1,364,0.994,0
14,5,19,1,1,1,188,"B7",1,313,0.866,0
14,5,20,1,1,1,264,"B7",1,369,0.944,0
14,5,21,1,0,0,218,"B7",1,347,0.958,0
14,5,22,1,0,0,224,"B7",1,318,0.956,0
14,5,23,1,1,1,195,"B7",1,318,0.905,0
14,5,24,1,0,0,246,"B7",1,314,0.82,0
14,5,25,1,0,0,225,"B7",1,275,0.872,0
14,5,26,1,0,0,260,"B7",1,340,0.892,0
14,5,27,1,1,1,168,"B7",1,307,0.815,0
14,5,28,1,0,0,276,"B7",1,279,0.887,0
14,5,29,1,1,1,202,"B7",1,204,0.498,0
14,5,30,1,1,1,298,"B7",1,318,0.91,0
14,5,31,1,0,0,224,"B7",1,1188,0.752,0
14,5,32,1,1,1,366,"B7",1,414,1.082,0
14,5,33,1,0,0,207,"B7",1,261,0.797,0
14,5,34,1,0,0,156,"B7",1,343,0.781,0
14,5,35,1,0,0,205,"B7",1,311,0.751,0
14,5,36,1,1,1,234,"B7",1,337,0.782,0
14,5,37,1,1,1,100,"B7",1,739,0.355,0
14,5,39,1,0,0,270,"B7",1,250,0.909,0
14,5,40,1,1,1,214,"B7",1,229,0.642,0
14,5,41,1,0,0,300,"B7",1,248,0.688,0
14,5,42,1,1,1,301,"B7",1,304,0.889,0
14,5,43,1,1,1,326,"B7",1,225,0.706,0
14,5,44,1,0,0,374,"B7",1,336,0.88,0
14,5,45,1,1,1,227,"B7",1,348,0.85,0
14,5,46,1,0,0,239,"B7",1,293,0.842,0
14,5,47,1,0,0,287,"B7",1,354,0.971,0
14,5,48,1,1,1,268,"B7",1,261,0.799,0
14,5,49,1,0,0,171,"B7",1,206,0.519,0
14,5,50,1,1,1,523,"B7",1,326,0.851,0
14,5,51,1,1,1,280,"B7",1,1236,0.883,0
14,5,52,1,1,1,305,"B7",1,303,0.806,0
14,5,53,1,0,0,191,"B7",1,249,0.626,0
14,5,54,1,1,1,240,"B7",1,341,0.835,0
14,5,55,1,1,1,239,"B7",1,324,0.904,0
14,5,56,1,1,1,169,"B7",1,284,0.64,0
14,5,57,1,1,1,269,"B7",1,318,0.78,0
14,5,58,1,0,0,234,"B7",1,258,0.603,0
14,5,59,1,1,1,77,"B7",1,711,0.497,0
14,5,60,1,0,0,232,"B7",1,187,0.731,0
16,1,1,1,0,0,402,"B9",1,305,0.803,0
16,1,2,1,0,0,322,"B9",1,278,0.823,0
16,1,3,1,1,1,269,"B9",1,268,0.872,0
16,1,4,1,0,0,243,"B9",1,305,0.887,0
16,1,5,1,1,1,270,"B9",1,236,0.898,0
16,1,6,1,1,1,243,"B9",1,393,1.766,0
16,1,7,1,1,1,182,"B9",1,276,0.931,0
16,1,8,1,0,0,579,"B9",1,243,0.741,0
16,1,9,1,1,1,378,"B9",1,252,0.834,0
16,1,10,1,0,0,319,"B9",1,270,0.929,0
16,1,11,1,0,0,349,"B9",1,248,0.89,0
16,1,12,1,0,0,307,"B9",1,213,0.952,0
16,1,13,1,1,1,242,"B9",1,263,0.819,0
16,1,14,1,0,0,275,"B9",1,179,0.769,0
16,1,15,1,0,0,494,"B9",1,261,0.838,0
16,1,16,1,1,1,342,"B9",1,214,0.788,0
16,1,17,1,0,0,260,"B9",1,236,0.845,0
16,1,18,1,1,1,335,"B9",1,202,0.691,0
16,1,19,1,0,0,279,"B9",1,217,0.968,0
16,1,20,1,1,1,229,"B9",1,185,0.968,0
16,1,21,1,0,0,262,"B9",1,191,0.833,0
16,1,22,1,0,0,247,"B9",1,247,0.904,0
16,1,23,1,0,0,416,"B9",1,270,0.882,0
16,1,24,1,1,1,307,"B9",1,232,0.911,0
16,1,25,1,1,1,415,"B9",1,233,0.946,0
16,1,26,1,0,0,236,"B9",1,242,0.893,0
16,1,27,1,1,1,222,"B9",1,240,0.849,0
16,1,28,1,1,1,266,"B9",1,240,0.767,0
16,1,29,1,1,1,242,"B9",1,253,0.924,0
16,1,30,1,0,0,238,"B9",1,220,0.796,0
16,1,31,1,1,1,258,"B9",1,255,0.871,0
16,1,32,1,1,1,237,"B9",1,255,0.783,0
16,1,33,1,0,0,245,"B9",1,273,0.83,0
16,1,34,1,1,1,230,"B9",1,225,0.818,0
16,1,35,1,0,0,321,"B9",1,259,0.853,0
16,1,36,1,0,0,279,"B9",1,253,0.804,0
16,1,37,1,0,0,746,"B9",1,277,0.909,0
16,1,38,1,0,0,545,"B9",1,141,0.319,0
16,1,39,1,1,1,236,"B9",1,242,0.813,0
16,1,40,1,1,1,226,"B9",1,275,1.34,0
16,1,41,1,1,1,442,"B9",1,235,0.842,0
16,1,42,1,0,0,93,"B9",1,238,1.086,0
16,1,43,1,1,1,365,"B9",1,264,0.834,0
16,1,44,1,1,1,247,"B9",1,242,0.801,0
16,1,45,1,1,1,230,"B9",1,224,0.855,0
16,1,46,1,0,0,195,"B9",1,308,0.96,0
16,1,47,1,1,0,81,"B9",1,294,0.97,0
16,1,48,1,0,0,260,"B9",1,270,0.886,0
16,1,49,1,0,0,432,"B9",1,276,0.877,0
16,1,50,1,0,0,312,"B9",1,311,0.952,0
16,1,51,1,1,1,262,"B9",1,244,0.911,0
16,1,52,1,0,0,176,"B9",1,275,0.887,0
16,1,53,1,1,1,227,"B9",1,243,0.826,0
16,1,54,1,1,1,463,"B9",1,257,0.869,0
16,1,55,1,1,1,199,"B9",1,233,0.849,0
16,1,56,1,0,0,205,"B9",1,271,0.875,0
16,1,57,1,0,0,272,"B9",1,229,0.857,0
16,1,58,1,1,1,126,"B9",1,184,0.456,0
